match_id,official_kind,official_id,official_name,role_raw,source_url,scraped_at
1305727,referee,804593,"DE MINGO COLLADOS, VICTOR",Arbitro principal,https://www.rffm.es/acta-partido/1305727,2026-08-08T13:51:28.993334+00:00
1305727,referee,987952,"PÉREZ ENCINAS, IVÁN",Arbitro asistente,https://www.rffm.es/acta-partido/1305727,2026-08-08T13:51:28.993334+00:00
1305727,referee,5076,"SANCHEZ FERNANDEZ DE AVILA, MIGUEL",Arbitro asistente,https://www.rffm.es/acta-partido/1305727,2026-08-08T13:51:28.993334+00:00
1305727,field_delegate,,"RODRIGUEZ BARRETO, JOSE RAMON",delegado_campo,https://www.rffm.es/acta-partido/1305727,2026-08-08T13:51:28.993334+00:00
1305726,referee,645721,"DIAZ RODRIGUEZ, LUIS MIGUEL",Arbitro principal,https://www.rffm.es/acta-partido/1305726,2026-08-08T13:51:29.317385+00:00
1305726,referee,1169846,"LUMBRERAS RODRIGUEZ, IRENE",Arbitro asistente,https://www.rffm.es/acta-partido/1305726,2026-08-08T13:51:29.317385+00:00
1305726,referee,964630,"MAÑANES DIAZ, VICTOR",Arbitro asistente,https://www.rffm.es/acta-partido/1305726,2026-08-08T13:51:29.317385+00:00
1305726,field_delegate,,"GALLARDO BARRENO, JOSE ALBERTO",delegado_campo,https://www.rffm.es/acta-partido/1305726,2026-08-08T13:51:29.317385+00:00
1305731,referee,4849,"MARTINEZ MADROÑAL, OSCAR",Arbitro principal,https://www.rffm.es/acta-partido/1305731,2026-08-08T13:51:29.432734+00:00
1305731,referee,1169900,"VALLE DOMINGO, ANTONIO",Arbitro asistente,https://www.rffm.es/acta-partido/1305731,2026-08-08T13:51:29.432734+00:00
1305731,referee,3454,"ARANZANA CARPINTERO, RICARDO",Arbitro asistente,https://www.rffm.es/acta-partido/1305731,2026-08-08T13:51:29.432734+00:00
1305725,referee,3925,"PARRA GONZALEZ, VICTOR",Arbitro principal,https://www.rffm.es/acta-partido/1305725,2026-08-08T13:51:29.521518+00:00
1305725,referee,591134,"JURCA , MIHAI ALEXANDRU",Arbitro asistente,https://www.rffm.es/acta-partido/1305725,2026-08-08T13:51:29.521518+00:00
1305725,referee,771863,"BLANCO GONZALEZ, RUBEN",Arbitro asistente,https://www.rffm.es/acta-partido/1305725,2026-08-08T13:51:29.521518+00:00
1305725,field_delegate,,"FAJARDO JIMENEZ, PEDRO FCO.",delegado_campo,https://www.rffm.es/acta-partido/1305725,2026-08-08T13:51:29.521518+00:00
1305734,referee,539126,"GIURCA, ALIN NICOLAE",Arbitro principal,https://www.rffm.es/acta-partido/1305734,2026-08-08T13:51:29.556376+00:00
1305734,referee,716478,"ALMANSA HERAS, SERGIO",Arbitro asistente,https://www.rffm.es/acta-partido/1305734,2026-08-08T13:51:29.556376+00:00
1305734,referee,4267,"ZUJAR MARTINEZ, PEDRO DAVID",Arbitro asistente,https://www.rffm.es/acta-partido/1305734,2026-08-08T13:51:29.556376+00:00
1305734,field_delegate,,"RECAS ROJO, SERGIO",delegado_campo,https://www.rffm.es/acta-partido/1305734,2026-08-08T13:51:29.556376+00:00
1305728,referee,1552017,"CLAVERIA GARCIA, ALVARO",Arbitro principal,https://www.rffm.es/acta-partido/1305728,2026-08-08T13:51:29.910444+00:00
1305728,referee,1551025,"VICEDO PENEDO, JOSHUA",Arbitro asistente,https://www.rffm.es/acta-partido/1305728,2026-08-08T13:51:29.910444+00:00
1305728,referee,4683,"ALTED LORENZO, ALEJANDRO",Arbitro asistente,https://www.rffm.es/acta-partido/1305728,2026-08-08T13:51:29.910444+00:00
1305728,field_delegate,,"MIRAVALLES CABERO, JORGE MANUEL",delegado_campo,https://www.rffm.es/acta-partido/1305728,2026-08-08T13:51:29.910444+00:00
1305733,referee,3542,"CONTRERAS PATIÑO, ELENA",Arbitro principal,https://www.rffm.es/acta-partido/1305733,2026-08-08T13:51:30.140782+00:00
1305733,referee,877948,"CERRO SANTOS, ADRIAN",Arbitro asistente,https://www.rffm.es/acta-partido/1305733,2026-08-08T13:51:30.140782+00:00
1305733,referee,592583,"MARTINEZ MANSILLA, MIGUEL",Arbitro asistente,https://www.rffm.es/acta-partido/1305733,2026-08-08T13:51:30.140782+00:00
1305733,field_delegate,,"SANTOS RUBIO, FRANCISCO JAVIER",delegado_campo,https://www.rffm.es/acta-partido/1305733,2026-08-08T13:51:30.140782+00:00
1305732,referee,877900,"ACEVEDO GONZALEZ, JORGE",Arbitro principal,https://www.rffm.es/acta-partido/1305732,2026-08-08T13:51:30.305625+00:00
1305732,referee,986790,"ALCANTARA ALONSO, ALVARO",Arbitro asistente,https://www.rffm.es/acta-partido/1305732,2026-08-08T13:51:30.305625+00:00
1305732,referee,645698,"APARICIO GARCIA, ANDRES",Arbitro asistente,https://www.rffm.es/acta-partido/1305732,2026-08-08T13:51:30.305625+00:00
1305732,field_delegate,,"RIVERO MARTINEZ, CARLOS",delegado_campo,https://www.rffm.es/acta-partido/1305732,2026-08-08T13:51:30.305625+00:00
1305741,referee,645721,"DIAZ RODRIGUEZ, LUIS MIGUEL",Arbitro principal,https://www.rffm.es/acta-partido/1305741,2026-08-08T13:51:30.600939+00:00
1305741,referee,1377873,"VENTURA VERDERICO, FERNANDO LUCIANO",Arbitro asistente,https://www.rffm.es/acta-partido/1305741,2026-08-08T13:51:30.600939+00:00
