match_id,official_kind,official_id,official_name,role_raw,source_url,scraped_at
5376407,referee,1216226,"ARNEDO MUÑOZ, ANTONIO",Arbitro principal,https://www.rffm.es/acta-partido/5376407,2026-08-04T21:27:36.968715+00:00
5376407,field_delegate,,"MONTEALEGRE LOPEZ, PABLO",delegado_campo,https://www.rffm.es/acta-partido/5376407,2026-08-04T21:27:36.968715+00:00
5376409,referee,1925269,"CALVO CHU, DANIEL",Arbitro principal,https://www.rffm.es/acta-partido/5376409,2026-08-04T21:27:37.520745+00:00
5376409,field_delegate,,"HERMIDA TRUJILLO, VICTOR",delegado_campo,https://www.rffm.es/acta-partido/5376409,2026-08-04T21:27:37.520745+00:00
5376403,referee,100238195,"MOSQUERA GRELA, JOSE MANUEL",Arbitro principal,https://www.rffm.es/acta-partido/5376403,2026-08-04T21:27:38.713192+00:00
5376403,field_delegate,,"BATAGIN MARTIN, MARIO",delegado_campo,https://www.rffm.es/acta-partido/5376403,2026-08-04T21:27:38.713192+00:00
5376405,referee,5266401,"VENTURA VERDERICO, AUGUSTO GABRIEL",Arbitro principal,https://www.rffm.es/acta-partido/5376405,2026-08-04T21:27:39.955832+00:00
5376405,field_delegate,,"FIGUEREDO ACEITUNA, JOSE ANTONIO",delegado_campo,https://www.rffm.es/acta-partido/5376405,2026-08-04T21:27:39.955832+00:00
5376410,referee,1698034,"EL KHAMLICHI KHAMLICHI, ABDALOAHID",Arbitro principal,https://www.rffm.es/acta-partido/5376410,2026-08-04T21:27:42.057417+00:00
5376410,field_delegate,,"GONZÁLEZ RAMÍREZ, ÁNGEL",delegado_campo,https://www.rffm.es/acta-partido/5376410,2026-08-04T21:27:42.057417+00:00
5376406,referee,1701172,"SUERO BALBOA, GONZALO",Arbitro principal,https://www.rffm.es/acta-partido/5376406,2026-08-04T21:27:42.559144+00:00
5376406,field_delegate,,"MOLLON GUTIERREZ, JUAN JOSE",delegado_campo,https://www.rffm.es/acta-partido/5376406,2026-08-04T21:27:42.559144+00:00
5376408,referee,4926,"LAZARO VADILLO, DAVID",Arbitro principal,https://www.rffm.es/acta-partido/5376408,2026-08-04T21:27:43.870411+00:00
5376408,field_delegate,,"GONZÁLEZ PALACIOS, DAVID",delegado_campo,https://www.rffm.es/acta-partido/5376408,2026-08-04T21:27:43.870411+00:00
5376404,referee,1699518,"MERINO NAVARRO, HUGO",Arbitro principal,https://www.rffm.es/acta-partido/5376404,2026-08-04T21:27:45.103569+00:00
5376414,referee,536786,"DIAZ CARRASCO, DIEGO",Arbitro principal,https://www.rffm.es/acta-partido/5376414,2026-08-04T21:27:46.325311+00:00
5376414,field_delegate,,"IGEA DURAN, IVAN",delegado_campo,https://www.rffm.es/acta-partido/5376414,2026-08-04T21:27:46.325311+00:00
5376411,referee,742344,"FERRERO LOZANO, SERGIO",Arbitro principal,https://www.rffm.es/acta-partido/5376411,2026-08-04T21:27:47.527109+00:00
5376416,referee,4521,"SANTO TOMAS RODRIGUEZ, ALEJANDRO",Arbitro principal,https://www.rffm.es/acta-partido/5376416,2026-08-04T21:27:48.884394+00:00
5376416,field_delegate,,"AMARANTE GARCIA, ELOY",delegado_campo,https://www.rffm.es/acta-partido/5376416,2026-08-04T21:27:48.884394+00:00
5376412,referee,1582777,"RAMOS ORTIZ, VICTOR",Arbitro principal,https://www.rffm.es/acta-partido/5376412,2026-08-04T21:27:50.057976+00:00
5376412,field_delegate,,"PACHECO MONTOYA, VICTOR MANUEL",delegado_campo,https://www.rffm.es/acta-partido/5376412,2026-08-04T21:27:50.057976+00:00
5376417,referee,1170561,"MORENO SANZ, DANIEL",Arbitro principal,https://www.rffm.es/acta-partido/5376417,2026-08-04T21:27:51.758830+00:00
5376417,field_delegate,,"JIMENEZ GARCIA, HONORIO",delegado_campo,https://www.rffm.es/acta-partido/5376417,2026-08-04T21:27:51.758830+00:00
5376415,referee,1402765,"MELGUIZO CARMENES, LUIS",Arbitro principal,https://www.rffm.es/acta-partido/5376415,2026-08-04T21:27:52.609021+00:00
5376415,field_delegate,,"IZQUIERDO ALVARO, MIGUEL ANGEL",delegado_campo,https://www.rffm.es/acta-partido/5376415,2026-08-04T21:27:52.609021+00:00
5376413,referee,101721580,"BELINCHON BUENDIA, MARIO",Arbitro principal,https://www.rffm.es/acta-partido/5376413,2026-08-04T21:27:53.838654+00:00
5376413,field_delegate,,"AYUSO JIMENEZ, PABLO",delegado_campo,https://www.rffm.es/acta-partido/5376413,2026-08-04T21:27:53.838654+00:00
5376418,referee,100247902,"MARCO RIPOL, DAVID",Arbitro principal,https://www.rffm.es/acta-partido/5376418,2026-08-04T21:27:55.053060+00:00
5376426,referee,986824,"DIAZ FERNANDEZ, GONZALO",Arbitro principal,https://www.rffm.es/acta-partido/5376426,2026-08-04T21:27:56.321394+00:00
5376426,field_delegate,,"GONZÁLEZ RAMÍREZ, ÁNGEL",delegado_campo,https://www.rffm.es/acta-partido/5376426,2026-08-04T21:27:56.321394+00:00
5376420,referee,1690683,"LOPEZ DOMINGO, DANIEL",Arbitro principal,https://www.rffm.es/acta-partido/5376420,2026-08-04T21:27:57.571758+00:00
5376420,field_delegate,,"BATAGIN MARTIN, MARIO",delegado_campo,https://www.rffm.es/acta-partido/5376420,2026-08-04T21:27:57.571758+00:00
5376541,referee,100248738,"REÑONES GRILLE, CAYETANO",Arbitro principal,https://www.rffm.es/acta-partido/5376541,2026-08-04T21:27:58.808521+00:00
5376541,field_delegate,,"IGEA DURAN, IVAN",delegado_campo,https://www.rffm.es/acta-partido/5376541,2026-08-04T21:27:58.808521+00:00
5376419,referee,1701024,"SIMÓN OLANO, IKER",Arbitro principal,https://www.rffm.es/acta-partido/5376419,2026-08-04T21:28:00.171726+00:00
5376419,field_delegate,,"SANMARTIN TAFALLA, JAVIER",delegado_campo,https://www.rffm.es/acta-partido/5376419,2026-08-04T21:28:00.171726+00:00
5376424,referee,1382121,"BAUDET VERA, RAFAEL",Arbitro principal,https://www.rffm.es/acta-partido/5376424,2026-08-04T21:28:01.414386+00:00
5376424,field_delegate,,"MONTEALEGRE LOPEZ, PABLO",delegado_campo,https://www.rffm.es/acta-partido/5376424,2026-08-04T21:28:01.414386+00:00
5376423,referee,1419152,"GARCIA LERENA, LUIS",Arbitro principal,https://www.rffm.es/acta-partido/5376423,2026-08-04T21:28:02.584516+00:00
5376423,field_delegate,,"MOLLON GUTIERREZ, JUAN JOSE",delegado_campo,https://www.rffm.es/acta-partido/5376423,2026-08-04T21:28:02.584516+00:00
5376422,referee,1697695,"CHACÓN SANTOS, DANIEL MATIAS",Arbitro principal,https://www.rffm.es/acta-partido/5376422,2026-08-04T21:28:03.792607+00:00
5376422,field_delegate,,"FIGUEREDO ACEITUNA, JOSE ANTONIO",delegado_campo,https://www.rffm.es/acta-partido/5376422,2026-08-04T21:28:03.792607+00:00
5376425,referee,100247688,"HENRÍQUEZ DE LA ROSA, JOAN MANUEL",Arbitro principal,https://www.rffm.es/acta-partido/5376425,2026-08-04T21:28:05.036723+00:00
5376432,referee,885024,"TALLON FERNANDEZ, ADRIAN",Arbitro principal,https://www.rffm.es/acta-partido/5376432,2026-08-04T21:28:06.317296+00:00
5376432,field_delegate,,"JIMENEZ GARCIA, HONORIO",delegado_campo,https://www.rffm.es/acta-partido/5376432,2026-08-04T21:28:06.317296+00:00
5376430,referee,2690903,"FÀBREGAS GARCÍA, ERIC",Arbitro principal,https://www.rffm.es/acta-partido/5376430,2026-08-04T21:28:07.524928+00:00
5376434,referee,1102681,"PEREZ SUAREZ, ALEJANDRO",Arbitro principal,https://www.rffm.es/acta-partido/5376434,2026-08-04T21:28:08.787636+00:00
5376434,field_delegate,,"HERMIDA TRUJILLO, VICTOR",delegado_campo,https://www.rffm.es/acta-partido/5376434,2026-08-04T21:28:08.787636+00:00
5376427,referee,1742967,"ALVAREZ JIMENEZ, ELISABETH",Arbitro principal,https://www.rffm.es/acta-partido/5376427,2026-08-04T21:28:10.038042+00:00
5376429,referee,1394085,"CALZON MARTIN, JORGE",Arbitro principal,https://www.rffm.es/acta-partido/5376429,2026-08-04T21:28:11.758497+00:00
5376429,field_delegate,,"IGEA DURAN, IVAN",delegado_campo,https://www.rffm.es/acta-partido/5376429,2026-08-04T21:28:11.758497+00:00
5376433,referee,1552912,"GONZALO ROMERO, HERNAN GREGORIO",Arbitro principal,https://www.rffm.es/acta-partido/5376433,2026-08-04T21:28:12.569597+00:00
5376428,referee,1700674,"RODRIGUEZ PRADA, RAMON",Arbitro principal,https://www.rffm.es/acta-partido/5376428,2026-08-04T21:28:14.266881+00:00
5376428,field_delegate,,"GARCIA VERDUGO GARCIA, OSCAR",delegado_campo,https://www.rffm.es/acta-partido/5376428,2026-08-04T21:28:14.266881+00:00
5376431,referee,1925027,"ARANCE ORTIZ, FERNANDO",Arbitro principal,https://www.rffm.es/acta-partido/5376431,2026-08-04T21:28:15.287505+00:00
5376431,field_delegate,,"AMARANTE GARCIA, ELOY",delegado_campo,https://www.rffm.es/acta-partido/5376431,2026-08-04T21:28:15.287505+00:00
5376558,referee,100246491,"CANALES GÓMEZ, HÉCTOR",Arbitro principal,https://www.rffm.es/acta-partido/5376558,2026-08-04T21:28:16.307250+00:00
5376558,field_delegate,,"AMARANTE GARCIA, ELOY",delegado_campo,https://www.rffm.es/acta-partido/5376558,2026-08-04T21:28:16.307250+00:00
5376440,referee,2691063,"PEREZ MANZORRO, FRANCISCO",Arbitro principal,https://www.rffm.es/acta-partido/5376440,2026-08-04T21:28:18.274713+00:00
5376440,field_delegate,,"GARCIA GIL GUERRA, EMILIO",delegado_campo,https://www.rffm.es/acta-partido/5376440,2026-08-04T21:28:18.274713+00:00
5376442,referee,1582777,"RAMOS ORTIZ, VICTOR",Arbitro principal,https://www.rffm.es/acta-partido/5376442,2026-08-04T21:28:19.067672+00:00
5376442,field_delegate,,"GONZÁLEZ RAMÍREZ, ÁNGEL",delegado_campo,https://www.rffm.es/acta-partido/5376442,2026-08-04T21:28:19.067672+00:00
5376437,referee,1698827,"ISIDORO GARCIA, ADRIAN",Arbitro principal,https://www.rffm.es/acta-partido/5376437,2026-08-04T21:28:20.596895+00:00
5376437,field_delegate,,"BATAGIN MARTIN, MARIO",delegado_campo,https://www.rffm.es/acta-partido/5376437,2026-08-04T21:28:20.596895+00:00
5376435,referee,100248164,"MOSTAZO GARCIA, PAULA",Arbitro principal,https://www.rffm.es/acta-partido/5376435,2026-08-04T21:28:21.336260+00:00
5376435,field_delegate,,"PACHECO MONTOYA, VICTOR MANUEL",delegado_campo,https://www.rffm.es/acta-partido/5376435,2026-08-04T21:28:21.336260+00:00
5376436,referee,1170568,"MORI MONTALBAN, MIGUEL ANGEL",Arbitro principal,https://www.rffm.es/acta-partido/5376436,2026-08-04T21:28:22.520146+00:00
5376436,field_delegate,,"SANMARTIN TAFALLA, JAVIER",delegado_campo,https://www.rffm.es/acta-partido/5376436,2026-08-04T21:28:22.520146+00:00
5376439,referee,1699457,"MARTINEZ TERAN, JOSE",Arbitro principal,https://www.rffm.es/acta-partido/5376439,2026-08-04T21:28:23.906924+00:00
5376439,field_delegate,,"FIGUEREDO ACEITUNA, JOSE ANTONIO",delegado_campo,https://www.rffm.es/acta-partido/5376439,2026-08-04T21:28:23.906924+00:00
5376441,referee,964947,"MARTIN SANTOS, FERNANDO JOSE",Arbitro principal,https://www.rffm.es/acta-partido/5376441,2026-08-04T21:28:25.030995+00:00
5376441,field_delegate,,"MONTEALEGRE LOPEZ, PABLO",delegado_campo,https://www.rffm.es/acta-partido/5376441,2026-08-04T21:28:25.030995+00:00
5376446,referee,591084,"RODRIGUEZ GIRALDO, IVAN",Arbitro principal,https://www.rffm.es/acta-partido/5376446,2026-08-04T21:28:26.281878+00:00
5376446,field_delegate,,"AMARANTE GARCIA, ELOY",delegado_campo,https://www.rffm.es/acta-partido/5376446,2026-08-04T21:28:26.281878+00:00
5376444,referee,1419213,"BALAREZO SEOANE, ALEJANDRO",Arbitro principal,https://www.rffm.es/acta-partido/5376444,2026-08-04T21:28:27.700806+00:00
5376445,referee,1926198,"MARTÍN CANTÓN, ADRIÁN",Arbitro principal,https://www.rffm.es/acta-partido/5376445,2026-08-04T21:28:29.069670+00:00
5376450,referee,1201065,"EL KHAMLICHI KHAMLICHI, MOHAMED",Arbitro principal,https://www.rffm.es/acta-partido/5376450,2026-08-04T21:28:30.045001+00:00
5376450,field_delegate,,"GONZÁLEZ PALACIOS, DAVID",delegado_campo,https://www.rffm.es/acta-partido/5376450,2026-08-04T21:28:30.045001+00:00
5376443,referee,1925273,"BENÍTEZ VALVERDE , JORGE",Arbitro principal,https://www.rffm.es/acta-partido/5376443,2026-08-04T21:28:31.284461+00:00
5376443,field_delegate,,"GARCIA VERDUGO GARCIA, OSCAR",delegado_campo,https://www.rffm.es/acta-partido/5376443,2026-08-04T21:28:31.284461+00:00
5376448,referee,1927236,"ZURDO MORETA, ALEJANDRO",Arbitro principal,https://www.rffm.es/acta-partido/5376448,2026-08-04T21:28:32.542695+00:00
5376447,referee,536790,"ESPINOSA ARANDA, DANIEL",Arbitro principal,https://www.rffm.es/acta-partido/5376447,2026-08-04T21:28:34.065508+00:00
5376447,field_delegate,,"JIMENEZ GARCIA, HONORIO",delegado_campo,https://www.rffm.es/acta-partido/5376447,2026-08-04T21:28:34.065508+00:00
5376449,referee,813607,"FERNANDEZ ALCOBENDAS, OSCAR",Arbitro principal,https://www.rffm.es/acta-partido/5376449,2026-08-04T21:28:35.837686+00:00
5376449,field_delegate,,"HERMIDA TRUJILLO, VICTOR",delegado_campo,https://www.rffm.es/acta-partido/5376449,2026-08-04T21:28:35.837686+00:00
5376456,referee,1925890,"GONZÁLEZ RATÓN, VÍCTOR",Arbitro principal,https://www.rffm.es/acta-partido/5376456,2026-08-04T21:28:36.759926+00:00
5376456,field_delegate,,"FIGUEREDO ACEITUNA, JOSE ANTONIO",delegado_campo,https://www.rffm.es/acta-partido/5376456,2026-08-04T21:28:36.759926+00:00
5376452,referee,1084170,"CHARLE LLAMAS, MATEO",Arbitro principal,https://www.rffm.es/acta-partido/5376452,2026-08-04T21:28:37.553930+00:00
5376452,field_delegate,,"PACHECO MONTOYA, VICTOR MANUEL",delegado_campo,https://www.rffm.es/acta-partido/5376452,2026-08-04T21:28:37.553930+00:00
5376457,referee,100247279,"GARCIA SANCHEZ, MARIO ANDRES",Arbitro principal,https://www.rffm.es/acta-partido/5376457,2026-08-04T21:28:38.811302+00:00
5376457,field_delegate,,"MOLLON GUTIERREZ, JUAN JOSE",delegado_campo,https://www.rffm.es/acta-partido/5376457,2026-08-04T21:28:38.811302+00:00
5376453,referee,742181,"VILLALPANDO GOMEZ, JOSE ANTONIO",Arbitro principal,https://www.rffm.es/acta-partido/5376453,2026-08-04T21:28:41.148719+00:00
5376453,field_delegate,,"SANMARTIN TAFALLA, JAVIER",delegado_campo,https://www.rffm.es/acta-partido/5376453,2026-08-04T21:28:41.148719+00:00
5376454,referee,1698379,"GALLEGO PEREZ, ADRIAN",Arbitro principal,https://www.rffm.es/acta-partido/5376454,2026-08-04T21:28:41.916769+00:00
5376454,field_delegate,,"BATAGIN MARTIN, MARIO",delegado_campo,https://www.rffm.es/acta-partido/5376454,2026-08-04T21:28:41.916769+00:00
5376458,referee,100247886,"MASEDO FUENTES, JUAN RAMON",Arbitro principal,https://www.rffm.es/acta-partido/5376458,2026-08-04T21:28:43.189288+00:00
5376458,field_delegate,,"HYUNSEO, KO",delegado_campo,https://www.rffm.es/acta-partido/5376458,2026-08-04T21:28:43.189288+00:00
5376451,referee,1697505,"CARMONA VILLANUEVA, DIEGO",Arbitro principal,https://www.rffm.es/acta-partido/5376451,2026-08-04T21:28:44.120769+00:00
5376451,field_delegate,,"GARCIA VERDUGO GARCIA, OSCAR",delegado_campo,https://www.rffm.es/acta-partido/5376451,2026-08-04T21:28:44.120769+00:00
5376455,referee,5169,"RAMOS FERNANDEZ, OLIVER",Arbitro principal,https://www.rffm.es/acta-partido/5376455,2026-08-04T21:28:45.404872+00:00
