match_id,official_kind,official_id,official_name,role_raw,source_url,scraped_at
1409354,referee,1694014,"SAENZ DE BURUAGA ARIAS, JULIO",Arbitro principal,https://www.rffm.es/acta-partido/1409354,2026-08-08T00:07:11.175291+00:00
1409354,referee,1058912,"ROMANILLOS GARCIA, GONZALO",Arbitro asistente,https://www.rffm.es/acta-partido/1409354,2026-08-08T00:07:11.175291+00:00
1409354,referee,721280,"VIALCHO MIRANDA, MIGUEL ANGEL",Arbitro asistente,https://www.rffm.es/acta-partido/1409354,2026-08-08T00:07:11.175291+00:00
1409351,referee,578072,"BORDONS ROMERO, IGNACIO",Arbitro principal,https://www.rffm.es/acta-partido/1409351,2026-08-08T00:07:11.300074+00:00
1409351,referee,1084114,"BLANCO MARTIN, JAVIER",Arbitro asistente,https://www.rffm.es/acta-partido/1409351,2026-08-08T00:07:11.300074+00:00
1409351,referee,813607,"FERNANDEZ ALCOBENDAS, OSCAR",Arbitro asistente,https://www.rffm.es/acta-partido/1409351,2026-08-08T00:07:11.300074+00:00
1409355,referee,877900,"ACEVEDO GONZALEZ, JORGE",Arbitro principal,https://www.rffm.es/acta-partido/1409355,2026-08-08T00:07:11.370256+00:00
1409355,referee,1058912,"ROMANILLOS GARCIA, GONZALO",Arbitro asistente,https://www.rffm.es/acta-partido/1409355,2026-08-08T00:07:11.370256+00:00
1409355,referee,822731,"CABERO VALLE, IGNACIO JOSE",Arbitro asistente,https://www.rffm.es/acta-partido/1409355,2026-08-08T00:07:11.370256+00:00
1409355,field_delegate,,"FAJARDO JIMENEZ, PEDRO FCO.",delegado_campo,https://www.rffm.es/acta-partido/1409355,2026-08-08T00:07:11.370256+00:00
1409352,referee,645721,"DIAZ RODRIGUEZ, LUIS MIGUEL",Arbitro principal,https://www.rffm.es/acta-partido/1409352,2026-08-08T00:07:11.467500+00:00
1409352,referee,1377873,"VENTURA VERDERICO, FERNANDO LUCIANO",Arbitro asistente,https://www.rffm.es/acta-partido/1409352,2026-08-08T00:07:11.467500+00:00
1409352,referee,5105,"CARDERO ARRANZ, SANTIAGO",Arbitro asistente,https://www.rffm.es/acta-partido/1409352,2026-08-08T00:07:11.467500+00:00
1409352,field_delegate,,"GALLARDO BARRENO, JOSE ALBERTO",delegado_campo,https://www.rffm.es/acta-partido/1409352,2026-08-08T00:07:11.467500+00:00
1409358,referee,742609,"PEREZ TORRES, DIEGO",Arbitro principal,https://www.rffm.es/acta-partido/1409358,2026-08-08T00:07:11.704858+00:00
1409358,referee,5086,"BRITOS DELGADO, LUIS",Arbitro asistente,https://www.rffm.es/acta-partido/1409358,2026-08-08T00:07:11.704858+00:00
1409358,referee,3682,"GONZALEZ GUISADO, SERGIO",Arbitro asistente,https://www.rffm.es/acta-partido/1409358,2026-08-08T00:07:11.704858+00:00
1409353,referee,636256,"LOPEZ MONTALBAN, DANIEL",Arbitro principal,https://www.rffm.es/acta-partido/1409353,2026-08-08T00:07:11.907997+00:00
1409353,referee,716478,"ALMANSA HERAS, SERGIO",Arbitro asistente,https://www.rffm.es/acta-partido/1409353,2026-08-08T00:07:11.907997+00:00
1409353,referee,712561,"CALLEJA SANCHEZ, JULIO FRANCISCO",Arbitro asistente,https://www.rffm.es/acta-partido/1409353,2026-08-08T00:07:11.907997+00:00
1409353,field_delegate,,"CABALLERO ESCRIBANO, RICARDO",delegado_campo,https://www.rffm.es/acta-partido/1409353,2026-08-08T00:07:11.907997+00:00
1409357,referee,894373,"CALVO VALENTIN, ELISABETH",Arbitro principal,https://www.rffm.es/acta-partido/1409357,2026-08-08T00:07:11.989856+00:00
1409357,referee,3542,"CONTRERAS PATIÑO, ELENA",Arbitro asistente,https://www.rffm.es/acta-partido/1409357,2026-08-08T00:07:11.989856+00:00
1409357,referee,4926,"LAZARO VADILLO, DAVID",Arbitro asistente,https://www.rffm.es/acta-partido/1409357,2026-08-08T00:07:11.989856+00:00
1409356,referee,4401,"GOMEZ BLAZQUEZ, MIGUEL",Arbitro principal,https://www.rffm.es/acta-partido/1409356,2026-08-08T00:07:12.239495+00:00
1409356,referee,1546470,"LARA SOLER, JUAN MANUEL",Arbitro asistente,https://www.rffm.es/acta-partido/1409356,2026-08-08T00:07:12.239495+00:00
1409356,referee,1112372,"SANCHEZ DE LA PEÑA, SERGIO",Arbitro asistente,https://www.rffm.es/acta-partido/1409356,2026-08-08T00:07:12.239495+00:00
1409356,field_delegate,,"ELIAS DIAZ, LUIS",delegado_campo,https://www.rffm.es/acta-partido/1409356,2026-08-08T00:07:12.239495+00:00
1409368,referee,877467,"CARRASCOSA VÁZQUEZ, CRISTIAN JOSÉ",Arbitro principal,https://www.rffm.es/acta-partido/1409368,2026-08-08T00:07:12.270808+00:00
1409368,referee,4404,"CONSUEGRA MERINO, ADRIAN",Arbitro asistente,https://www.rffm.es/acta-partido/1409368,2026-08-08T00:07:12.270808+00:00
1409368,referee,1246536,"MALDONADO LLORENTE, RUBEN",Arbitro asistente,https://www.rffm.es/acta-partido/1409368,2026-08-08T00:07:12.270808+00:00
