match_id,team_id,role_kind,role_raw,person_id,person_name
5403800,10662758,head_coach,head_coach,7578417,"GALVEZ DIAZ, IVAN"
5403800,10662758,team_delegate,team_delegate,,"MARCOS ANTOLIN, IVAN"
5403800,10662758,other_staff,ENTRENADOR AUXILIAR,24524881,"MARCOS ANTOLIN, IVAN"
5403800,680607,head_coach,head_coach,26481100,"DIEZ SANCHEZ, RAÚL"
5403800,680607,team_delegate,team_delegate,,"VILLAZAN ESTEVEZ, VICTOR"
5403801,467013,head_coach,head_coach,143038,"ALONSO PEREZ, JOSE RAMON"
5403801,467013,team_delegate,team_delegate,,"CABELLO LINARES, HUGO"
5403801,1804,head_coach,head_coach,23036720,"TORRES MOLINA, ALVARO"
5403801,1804,team_delegate,team_delegate,,"TORRES SANTOS, RAMON"
5403798,2143,team_delegate,team_delegate,,"OCAÑA ARIAS, HECTOR"
5403798,3036,head_coach,head_coach,25920503,"TRIGUERO MARTINEZ, MIGUEL ANGEL"
5403798,3036,team_delegate,team_delegate,,"TRIGUERO MARTINEZ, MIGUEL ANGEL"
5403797,10664118,head_coach,head_coach,25176295,"ROMERO CÁRDENAS, SERGIO"
5403797,10664118,team_delegate,team_delegate,,"FUENTES CAMACHO, FRANCISCO JAVIER"
5403797,846776,head_coach,head_coach,25877482,"JURADO ROJAS, SERGIO"
5403799,1662,head_coach,head_coach,14987372,"GARCIA QUEVEDO, OSCAR"
5403799,1662,team_delegate,team_delegate,,"MELERO FILLOLA, CARMEN"
5403799,1662,other_staff,EPR,25767990,"MIJALLO GAMONAL, HUGO"
5403799,10659986,head_coach,head_coach,19446186,"OLMEDO ARAGON, BROLTEILDO"
5403799,10659986,team_delegate,team_delegate,,"GUTIERREZ CUELLAR, JULIAN ANDRES"
5403796,1398,head_coach,head_coach,15025752,"DEL CERRO FERNÁNDEZ, LEONOR"
5403796,1398,team_delegate,team_delegate,,"DELGADO IBARRA, LORENA"
5403796,10663803,head_coach,head_coach,15450899,"FABRA GORREA, RAFAEL"
5403796,10663803,team_delegate,team_delegate,,"ZOYO CORTES, SERGIO"
5403804,3036,head_coach,head_coach,25920503,"TRIGUERO MARTINEZ, MIGUEL ANGEL"
5403804,3036,team_delegate,team_delegate,,"TRIGUERO MARTINEZ, MIGUEL ANGEL"
5403804,10664118,head_coach,head_coach,25176295,"ROMERO CÁRDENAS, SERGIO"
5403804,10664118,team_delegate,team_delegate,,"FUENTES CAMACHO, FRANCISCO JAVIER"
5403805,10659986,head_coach,head_coach,26275583,"LOPEZ ALVAREZ, ANTONIO"
5403805,10659986,team_delegate,team_delegate,,"GUTIERREZ CUELLAR, JULIAN ANDRES"
5403805,2143,team_delegate,team_delegate,,"OCAÑA ARIAS, HECTOR"
5403805,2143,other_staff,ENCARGADO DE MATERIAL,25770139,"RODRIGUEZ TERRON, ALEJANDRO"
5403803,846776,head_coach,head_coach,25877482,"JURADO ROJAS, SERGIO"
5403803,1398,head_coach,head_coach,15025752,"DEL CERRO FERNÁNDEZ, LEONOR"
5403803,1398,team_delegate,team_delegate,,"DELGADO IBARRA, LORENA"
5403802,10663803,head_coach,head_coach,15450899,"FABRA GORREA, RAFAEL"
5403802,10663803,team_delegate,team_delegate,,"ZOYO CORTES, SERGIO"
5403802,3359903,head_coach,head_coach,25689680,"RAMIREZ MUÑOZ, ALVARO"
5403807,1804,head_coach,head_coach,23036720,"TORRES MOLINA, ALVARO"
5403807,1804,team_delegate,team_delegate,,"TORRES SANTOS, RAMON"
5403807,1804,other_staff,EPR,25464381,"CARABAÑO DIAZ, ADRIAN"
5403807,10662758,head_coach,head_coach,7578417,"GALVEZ DIAZ, IVAN"
5403807,10662758,team_delegate,team_delegate,,"MARCOS ANTOLIN, IVAN"
5403807,10662758,other_staff,ENTRENADOR AUXILIAR,24524881,"MARCOS ANTOLIN, IVAN"
5403806,680607,head_coach,head_coach,26481100,"DIEZ SANCHEZ, RAÚL"
5403806,680607,team_delegate,team_delegate,,"CADENA LABRADOR, DANIEL"
5403806,680607,other_staff,ENCARGADO DE MATERIAL,23194667,"CADENA LABRADOR, DANIEL"
5403806,1662,head_coach,head_coach,14987372,"GARCIA QUEVEDO, OSCAR"
5403806,1662,team_delegate,team_delegate,,"MELERO FILLOLA, CARMEN"
5403813,2143,team_delegate,team_delegate,,"OCAÑA ARIAS, HECTOR"
5403813,680607,head_coach,head_coach,26481100,"DIEZ SANCHEZ, RAÚL"
5403813,680607,team_delegate,team_delegate,,"VILLAZAN ESTEVEZ, VICTOR"
5403813,680607,other_staff,ENCARGADO DE MATERIAL,23194667,"CADENA LABRADOR, DANIEL"
5403810,3359903,head_coach,head_coach,25689680,"RAMIREZ MUÑOZ, ALVARO"
5403810,846776,head_coach,head_coach,25877482,"JURADO ROJAS, SERGIO"
5403812,10664118,head_coach,head_coach,25176295,"ROMERO CÁRDENAS, SERGIO"
5403812,10664118,team_delegate,team_delegate,,"FUENTES CAMACHO, FRANCISCO JAVIER"
5403812,10659986,head_coach,head_coach,26275583,"LOPEZ ALVAREZ, ANTONIO"
5403812,10659986,team_delegate,team_delegate,,"GUTIERREZ CUELLAR, JULIAN ANDRES"
5403811,1398,head_coach,head_coach,15025752,"DEL CERRO FERNÁNDEZ, LEONOR"
5403811,1398,team_delegate,team_delegate,,"DELGADO IBARRA, LORENA"
5403811,3036,head_coach,head_coach,25920503,"TRIGUERO MARTINEZ, MIGUEL ANGEL"
5403811,3036,team_delegate,team_delegate,,"TRIGUERO MARTINEZ, MIGUEL ANGEL"
5403814,1662,head_coach,head_coach,14987372,"GARCIA QUEVEDO, OSCAR"
5403814,1662,team_delegate,team_delegate,,"MELERO FILLOLA, CARMEN"
5403814,1662,other_staff,EPR,25767990,"MIJALLO GAMONAL, HUGO"
5403814,1804,head_coach,head_coach,23036720,"TORRES MOLINA, ALVARO"
5403814,1804,team_delegate,team_delegate,,"TORRES SANTOS, RAMON"
5403814,1804,other_staff,ENCARGADO DE MATERIAL,25836710,"CARABAÑO DIAZ, ADRIAN"
5403815,10662758,head_coach,head_coach,7578417,"GALVEZ DIAZ, IVAN"
5403815,10662758,team_delegate,team_delegate,,"JIMENEZ CHIA, DANIEL"
5403815,10662758,other_staff,ENTRENADOR AUXILIAR,24524881,"MARCOS ANTOLIN, IVAN"
5403815,467013,head_coach,head_coach,143038,"ALONSO PEREZ, JOSE RAMON"
5403815,467013,team_delegate,team_delegate,,"CABELLO LINARES, HUGO"
5403818,10659986,head_coach,head_coach,26275583,"LOPEZ ALVAREZ, ANTONIO"
5403818,10659986,team_delegate,team_delegate,,"GUTIERREZ CUELLAR, JULIAN ANDRES"
5403818,1398,head_coach,head_coach,15025752,"DEL CERRO FERNÁNDEZ, LEONOR"
5403818,1398,team_delegate,team_delegate,,"DELGADO IBARRA, LORENA"
5403820,1804,head_coach,head_coach,23036720,"TORRES MOLINA, ALVARO"
5403820,1804,team_delegate,team_delegate,,"TORRES SANTOS, RAMON"
5403820,2143,team_delegate,team_delegate,,"OCAÑA ARIAS, HECTOR"
5403820,2143,other_staff,ENCARGADO DE MATERIAL,25770139,"RODRIGUEZ TERRON, ALEJANDRO"
5403819,680607,head_coach,head_coach,26481100,"DIEZ SANCHEZ, RAÚL"
5403819,680607,team_delegate,team_delegate,,"VILLAZAN ESTEVEZ, VICTOR"
5403819,10664118,head_coach,head_coach,25176295,"ROMERO CÁRDENAS, SERGIO"
5403819,10664118,team_delegate,team_delegate,,"FUENTES CAMACHO, FRANCISCO JAVIER"
5403816,846776,head_coach,head_coach,25877482,"JURADO ROJAS, SERGIO"
5403816,10663803,head_coach,head_coach,15450899,"FABRA GORREA, RAFAEL"
5403816,10663803,team_delegate,team_delegate,,"ZOYO CORTES, SERGIO"
5403821,467013,head_coach,head_coach,143038,"ALONSO PEREZ, JOSE RAMON"
5403821,467013,team_delegate,team_delegate,,"CABELLO LINARES, HUGO"
5403821,1662,head_coach,head_coach,14987372,"GARCIA QUEVEDO, OSCAR"
5403821,1662,team_delegate,team_delegate,,"MELERO FILLOLA, CARMEN"
5403817,3036,head_coach,head_coach,25920503,"TRIGUERO MARTINEZ, MIGUEL ANGEL"
5403817,3036,team_delegate,team_delegate,,"TRIGUERO MARTINEZ, MIGUEL ANGEL"
5403817,3359903,head_coach,head_coach,25689680,"RAMIREZ MUÑOZ, ALVARO"
5403826,1398,head_coach,head_coach,15025752,"DEL CERRO FERNÁNDEZ, LEONOR"
5403826,1398,team_delegate,team_delegate,,"DELGADO IBARRA, LORENA"
5403826,680607,head_coach,head_coach,24727877,"GARCIA SANCHEZ, IKER"
5403826,680607,team_delegate,team_delegate,,"VILLAZAN ESTEVEZ, VICTOR"
5403826,680607,other_staff,ENCARGADO DE MATERIAL,23194667,"CADENA LABRADOR, DANIEL"
5403825,3359903,head_coach,head_coach,25689680,"RAMIREZ MUÑOZ, ALVARO"
5403825,10659986,team_delegate,team_delegate,,"GUTIERREZ CUELLAR, JULIAN ANDRES"
5403824,10663803,head_coach,head_coach,15450899,"FABRA GORREA, RAFAEL"
5403824,10663803,team_delegate,team_delegate,,"ZOYO CORTES, SERGIO"
5403824,3036,head_coach,head_coach,25920503,"TRIGUERO MARTINEZ, MIGUEL ANGEL"
5403824,3036,team_delegate,team_delegate,,"TRIGUERO MARTINEZ, MIGUEL ANGEL"
5403828,2143,team_delegate,team_delegate,,"OCAÑA ARIAS, HECTOR"
5403828,467013,head_coach,head_coach,143038,"ALONSO PEREZ, JOSE RAMON"
5403828,467013,team_delegate,team_delegate,,"CABELLO LINARES, HUGO"
5403827,10664118,head_coach,head_coach,25176295,"ROMERO CÁRDENAS, SERGIO"
5403827,10664118,team_delegate,team_delegate,,"FUENTES CAMACHO, FRANCISCO JAVIER"
5403827,1804,head_coach,head_coach,23036720,"TORRES MOLINA, ALVARO"
5403827,1804,team_delegate,team_delegate,,"TORRES SANTOS, RAMON"
5403827,1804,other_staff,EPR,25464381,"CARABAÑO DIAZ, ADRIAN"
5403829,1662,head_coach,head_coach,14987372,"GARCIA QUEVEDO, OSCAR"
5403829,1662,team_delegate,team_delegate,,"MELERO FILLOLA, CARMEN"
5403829,1662,other_staff,EPR,25767990,"MIJALLO GAMONAL, HUGO"
5403829,10662758,head_coach,head_coach,7578417,"GALVEZ DIAZ, IVAN"
5403829,10662758,team_delegate,team_delegate,,"MARCOS ANTOLIN, IVAN"
5403829,10662758,other_staff,ENTRENADOR AUXILIAR,24524881,"MARCOS ANTOLIN, IVAN"
5403834,467013,head_coach,head_coach,143038,"ALONSO PEREZ, JOSE RAMON"
5403834,467013,team_delegate,team_delegate,,"CABELLO LINARES, HUGO"
5403834,10664118,head_coach,head_coach,25462432,"ROMERO CÁRDENAS, SERGIO"
5403834,10664118,team_delegate,team_delegate,,"FUENTES CAMACHO, FRANCISCO JAVIER"
5403832,680607,head_coach,head_coach,24855204,"MUÑOZ GARCIA, JUAN JOSE"
5403832,680607,team_delegate,team_delegate,,"CADENA LABRADOR, DANIEL"
5403832,3359903,head_coach,head_coach,25689680,"RAMIREZ MUÑOZ, ALVARO"
5403831,10659986,head_coach,head_coach,19446186,"OLMEDO ARAGON, BROLTEILDO"
5403831,10659986,team_delegate,team_delegate,,"GUTIERREZ CUELLAR, JULIAN ANDRES"
5403831,10663803,head_coach,head_coach,15450899,"FABRA GORREA, RAFAEL"
5403831,10663803,team_delegate,team_delegate,,"ZOYO CORTES, SERGIO"
5403835,10662758,head_coach,head_coach,16777720,"GAVILAN MAROTO, ISRAEL"
5403835,10662758,team_delegate,team_delegate,,"MARCOS ANTOLIN, IVAN"
5403835,2143,team_delegate,team_delegate,,"OCAÑA ARIAS, HECTOR"
5403835,2143,other_staff,EPR,25396204,"RODRIGUEZ PALACIOS, HUGO"
5403835,2143,other_staff,ENCARGADO DE MATERIAL,25770139,"RODRIGUEZ TERRON, ALEJANDRO"
5403833,1804,head_coach,head_coach,23036720,"TORRES MOLINA, ALVARO"
5403833,1804,team_delegate,team_delegate,,"TORRES SANTOS, RAMON"
5403833,1398,head_coach,head_coach,15025752,"DEL CERRO FERNÁNDEZ, LEONOR"
5403833,1398,team_delegate,team_delegate,,"DELGADO IBARRA, LORENA"
5403830,3036,head_coach,head_coach,25920503,"TRIGUERO MARTINEZ, MIGUEL ANGEL"
5403830,3036,team_delegate,team_delegate,,"TRIGUERO MARTINEZ, MIGUEL ANGEL"
5403830,846776,head_coach,head_coach,25877482,"JURADO ROJAS, SERGIO"
5568873,116,head_coach,head_coach,16733296,"MARTIN MUR, MARCOS"
5568873,382,head_coach,head_coach,26785,"ALCAIDE FERNANDEZ, ALEJANDRO"
5568873,382,team_delegate,team_delegate,,"LORENTE GURPEGUI, MANUEL"
5567802,2667,head_coach,head_coach,25840374,"MARTÍNEZ GONZÁLEZ, RAMÓN"
5567802,2667,assistant_coach,assistant_coach,24935369,"PEREZ URBANO, AGUSTIN"
5567802,467016,head_coach,head_coach,25406147,"ALONSO ASENSIO, ROBERTO"
5567802,467016,team_delegate,team_delegate,,"CASERO DE LA COBA, LUCAS"
5567803,1662,head_coach,head_coach,14987372,"GARCIA QUEVEDO, OSCAR"
5567803,1662,team_delegate,team_delegate,,"MELERO FILLOLA, CARMEN"
5567803,116,head_coach,head_coach,16733296,"MARTIN MUR, MARCOS"
5567804,1662,head_coach,head_coach,14987372,"GARCIA QUEVEDO, OSCAR"
5567804,1662,team_delegate,team_delegate,,"MELERO FILLOLA, CARMEN"
5567804,467016,head_coach,head_coach,25406147,"ALONSO ASENSIO, ROBERTO"
5567804,467016,team_delegate,team_delegate,,"CASERO DE LA COBA, LUCAS"
5567805,116,head_coach,head_coach,16733296,"MARTIN MUR, MARCOS"
5567805,2667,head_coach,head_coach,25840374,"MARTÍNEZ GONZÁLEZ, RAMÓN"
5567805,2667,assistant_coach,assistant_coach,24935369,"PEREZ URBANO, AGUSTIN"
5567806,467016,head_coach,head_coach,25406147,"ALONSO ASENSIO, ROBERTO"
5567806,116,head_coach,head_coach,16733296,"MARTIN MUR, MARCOS"
5567807,2667,head_coach,head_coach,25840374,"MARTÍNEZ GONZÁLEZ, RAMÓN"
5567807,2667,assistant_coach,assistant_coach,24935369,"PEREZ URBANO, AGUSTIN"
5567807,1662,head_coach,head_coach,14987372,"GARCIA QUEVEDO, OSCAR"
5567807,1662,team_delegate,team_delegate,,"MELERO FILLOLA, CARMEN"
5567808,55,head_coach,head_coach,20527927,"LLANO SANZ, IVÁN"
5567808,55,team_delegate,team_delegate,,"LLANO DIAZ VALERO, FERNANDO"
5567808,382,head_coach,head_coach,26785,"ALCAIDE FERNANDEZ, ALEJANDRO"
5567808,382,team_delegate,team_delegate,,"ALCAIDE BERNAL, DELIA"
5567809,2246,head_coach,head_coach,25910016,"CUESTA PAZ, BORJA"
5567809,2277757,head_coach,head_coach,25490608,"KROOS, TONI"
5567809,2277757,assistant_coach,assistant_coach,25667254,"REYNAL LANDAVERI, EDSON DAVID"
5567809,2277757,team_delegate,team_delegate,,"REYNAL LANDAVERI, EDSON DAVID"
5567809,2277757,other_staff,EPR,21043789,"FALCON OLAYA, MARCO ANTONIO"
5567811,2277757,head_coach,head_coach,25490608,"KROOS, TONI"
5567811,2277757,assistant_coach,assistant_coach,25667254,"REYNAL LANDAVERI, EDSON DAVID"
5567811,2277757,team_delegate,team_delegate,,"REYNAL LANDAVERI, EDSON DAVID"
5567811,2277757,other_staff,EPR,21043789,"FALCON OLAYA, MARCO ANTONIO"
5567811,55,head_coach,head_coach,20527927,"LLANO SANZ, IVÁN"
5567811,55,team_delegate,team_delegate,,"LLANO DIAZ VALERO, FERNANDO"
5567810,2246,head_coach,head_coach,25910016,"CUESTA PAZ, BORJA"
5567810,382,head_coach,head_coach,26785,"ALCAIDE FERNANDEZ, ALEJANDRO"
5567810,382,team_delegate,team_delegate,,"ALCAIDE BERNAL, DELIA"
5567812,382,head_coach,head_coach,26785,"ALCAIDE FERNANDEZ, ALEJANDRO"
5567812,382,team_delegate,team_delegate,,"ALCAIDE BERNAL, DELIA"
5567812,2277757,head_coach,head_coach,25490608,"KROOS, TONI"
5567812,2277757,assistant_coach,assistant_coach,25667254,"REYNAL LANDAVERI, EDSON DAVID"
5567812,2277757,team_delegate,team_delegate,,"REYNAL LANDAVERI, EDSON DAVID"
5567812,2277757,other_staff,EPR,21043789,"FALCON OLAYA, MARCO ANTONIO"
5567813,55,head_coach,head_coach,20527927,"LLANO SANZ, IVÁN"
5567813,55,team_delegate,team_delegate,,"LLANO DIAZ VALERO, FERNANDO"
5567813,2246,head_coach,head_coach,25910016,"CUESTA PAZ, BORJA"
5469163,304711,head_coach,head_coach,22012266,"AZNAR BORGES, RAFAEL"
5469163,680467,team_delegate,team_delegate,,"MARTINEZ ORTEGA, FRANCISCO JAVIER"
5469166,1031668,team_delegate,team_delegate,,"DE ALBA MADRIGAL, OSCAR"
5469166,1059817,head_coach,head_coach,22985291,"PÉREZ MARTÍNEZ, RUBEN"
5469166,1059817,team_delegate,team_delegate,,"MONTERO MAGARIÑO, MARCOS"
5469162,6821041,head_coach,head_coach,25584761,"MANCEBO MARTINEZ, CARLOS"
5469162,6821041,team_delegate,team_delegate,,"RUIZ LOPEZ, NICOLAS"
5469165,846730,head_coach,head_coach,10760961,"ARRIBAS GIL, CARLOS FELIPE"
5469165,846730,team_delegate,team_delegate,,"MARTIN RODAO, HUGO"
5469165,6808584,head_coach,head_coach,25646815,"YELA USAOLA, CRISTINA"
5469165,6808584,team_delegate,team_delegate,,"TROJAOLA ARCAUZ, AMAIA"
5469164,8954218,head_coach,head_coach,25843206,"WANGÜEMERT SOLER, JOSÉ ENRIQUE"
5469164,365,other_staff,EPR,21041801,"SOBLECHERO CALVO, ALBERTO"
5469167,17144964,head_coach,head_coach,25345562,"MARTIN RISQUEZ, JAVIER"
5469167,17144964,team_delegate,team_delegate,,"TAPIA CABEZAS, IGNACIO"
5469167,22711842,team_delegate,team_delegate,,"GONZALEZ DIEZ, DIEGO"
5469171,365,other_staff,EPR,21041801,"SOBLECHERO CALVO, ALBERTO"
5469171,304711,head_coach,head_coach,22012266,"AZNAR BORGES, RAFAEL"
5469171,304711,team_delegate,team_delegate,,"MARTIN NAJERA, HUGO"
5469173,1059817,head_coach,head_coach,22828722,"MONTERO MAGARIÑO, MARCOS"
5469173,1059817,team_delegate,team_delegate,,"MONTERO MAGARIÑO, MARCOS"
5469173,846730,team_delegate,team_delegate,,"MARTIN RODAO, HUGO"
5469169,6821041,head_coach,head_coach,25584761,"MANCEBO MARTINEZ, CARLOS"
5469169,6821041,team_delegate,team_delegate,,"CARREÑO ORTEGA, ANGEL"
5469169,307,head_coach,head_coach,16824389,"DÍAZ PÉREZ, IGNACIO"
5469169,307,team_delegate,team_delegate,,"NÚÑEZ HERNÁNDEZ, PABLO"
5469174,22711842,team_delegate,team_delegate,,"GONZALEZ DIEZ, DIEGO"
5469174,1031668,head_coach,head_coach,25750438,"DE ALBA MADRIGAL, OSCAR"
5469174,1031668,team_delegate,team_delegate,,"CASADO REQUENA, JAVIER"
5469170,680467,head_coach,head_coach,25036214,"GUERRAS PEREZ, ALEJANDRO"
5469170,6821042,team_delegate,team_delegate,,"RUIZ LOPEZ, NICOLAS"
5469170,6821042,other_staff,EPR,25831491,"KEMANIAN CHAKERIAN, MATEO"
5469172,6808584,head_coach,head_coach,25646815,"YELA USAOLA, CRISTINA"
5469172,6808584,team_delegate,team_delegate,,"MEDINA GOMEZ, ELBA"
5469172,8954218,head_coach,head_coach,25843206,"WANGÜEMERT SOLER, JOSÉ ENRIQUE"
5469179,8954218,head_coach,head_coach,25843206,"WANGÜEMERT SOLER, JOSÉ ENRIQUE"
5469179,8954218,team_delegate,team_delegate,,"IBAÑEZ RON, LUIS IGNACIO"
5469179,1059817,head_coach,head_coach,22828722,"MONTERO MAGARIÑO, MARCOS"
5469179,1059817,team_delegate,team_delegate,,"MONTERO MAGARIÑO, MARCOS"
5469176,6821041,head_coach,head_coach,25584761,"MANCEBO MARTINEZ, CARLOS"
5469176,6821041,team_delegate,team_delegate,,"RUIZ LOPEZ, NICOLAS"
5469176,680467,head_coach,head_coach,25036214,"GUERRAS PEREZ, ALEJANDRO"
5469178,304711,head_coach,head_coach,22012266,"AZNAR BORGES, RAFAEL"
5469178,6808584,head_coach,head_coach,25646815,"YELA USAOLA, CRISTINA"
5469178,6808584,team_delegate,team_delegate,,"YELA USAOLA, CRISTINA"
5469178,6808584,other_staff,EPR,25601617,"NARVÁEZ RODRÍGUEZ, MIRIAN"
5469177,6821042,team_delegate,team_delegate,,"RUIZ LOPEZ, NICOLAS"
